show_id,genre_id
2731,15
2731,20
2732,13
2732,15
2733,17
2733,13
2733,15
2734,17
2734,13
2734,15
2735,17
2735,13
2735,15
2736,17
2736,15
2736,20
2737,16
2737,2
2737,10
2738,12
2738,30
2739,26
2739,17
2739,13
2740,31
2740,25
2741,31
2742,13
2742,14
2742,15
2743,16
2743,7
2743,2
2744,10
2745,12
2746,13
2746,14
2746,21
2747,16
2747,2
2747,10
2748,17
2748,13
2748,15
2749,2
2749,9
2749,10
2750,22
2750,14
2750,23
2751,12
2752,25
2752,10
2752,3
2753,25
2754,39
2755,12
2755,13
2755,30
2756,13
2756,14
2756,30
2757,13
2757,14
2757,15
2758,19
2759,1
2759,30
2760,25
2761,17
2761,13
2761,15
2762,5
2762,2
2762,32
2763,26
2764,12
2764,17
2765,5
2765,6
2765,10
2766,2
2766,41
2766,10
2767,17
2767,13
2767,15
2768,5
2768,3
2768,24
2769,26
2769,15
2770,1
2770,15
2771,12
2772,13
2772,14
2773,2
2773,32
2773,8
2774,12
2775,31
2775,2
2776,13
2776,15
2776,20
2777,1
2777,15
2778,2
2778,3
2779,12
2779,1
2779,30
2780,1
2781,13
2781,15
2782,14
2782,15
2782,19
2783,39
2784,5
2784,2
2784,3
2785,2
2785,8
2786,25
2787,1
2787,15
2787,30
2788,25
2788,10
2789,31
2789,25
2790,13
2790,14
2790,15
2791,25
2791,3
2791,34
2792,3
2793,5
2793,2
2793,3
2794,16
2794,2
2794,3
2795,16
2795,2
2795,6
2796,5
2796,7
2797,13
2797,15
2797,30
2798,2
2798,3
2798,11
2799,14
2799,23
2799,19
2800,26
2800,29
2800,15
2801,17
2801,15
2802,13
2802,20
2803,2
2803,3
2804,29
2804,21
2804,23
2805,5
2805,2
2805,3
2806,1
2806,30
2807,39
2808,16
2808,25
2808,10
2809,7
2810,17
2811,15
2811,19
2812,12
2813,12
2814,7
2815,12
2816,17
2816,15
2816,20
2817,7
2817,33
2818,17
2818,13
2818,15
2819,2
2819,11
2819,4
2820,12
2820,13
2821,13
2821,14
2822,2
2822,32
2822,6
2823,13
2824,13
2824,15
2825,5
2825,2
2825,3
2826,5
2826,7
2827,9
2827,10
2827,3
2828,2
2828,8
2829,12
2830,39
2831,12
2831,13
2832,17
2832,15
2833,13
2833,15
2833,20
2834,13
2834,15
2835,13
2835,14
2835,15
2836,1
2836,21
2837,26
2837,17
2838,15
2838,19
2839,7
2840,13
2840,15
2840,19
2841,26
2841,17
2841,13
2842,25
2842,10
2843,17
2843,15
2843,38
2844,13
2844,15
2845,1
2845,21
2846,13
2846,15
2847,2
2847,9
2847,18
2848,14
2848,23
2848,19
2849,12
2849,17
2849,21
2850,39
2851,13
2851,14
2851,15
2852,13
2852,15
2853,13
2853,20
2854,39
2855,31
2855,5
2855,2
2856,5
2856,2
2856,3
2857,17
2857,13
2857,15
2858,25
2859,12
2860,13
2860,19
2861,12
2861,13
2862,17
2862,13
2862,21
2863,13
2863,15
2863,20
2864,13
2864,14
2865,13
2865,15
2865,20
2866,1
2866,15
2867,1
2867,21
2868,13
2868,20
2869,2
2869,18
2869,10
2870,39
2871,2
2871,6
2871,3
2872,5
2872,2
2872,18
2873,2
2873,18
2873,3
2874,26
2874,17
2874,13
2875,5
2875,6
2875,3
2876,2
2876,3
2877,29
2877,12
2878,36
2879,13
2879,15
2879,20
2880,13
2880,15
2881,10
2881,3
2881,27
2882,17
2882,13
2882,14
2883,13
2883,15
2884,5
2884,7
2885,13
2885,14
2885,15
2886,15
2886,20
2887,39
2888,12
2888,13
2888,37
2889,2
2889,32
2889,9
2890,22
2891,5
2891,7
2892,10
2892,3
2893,2
2893,32
2893,9
2894,2
2894,8
2895,5
2895,2
2895,18
2896,13
2896,14
2896,15
2897,15
2897,19
2898,13
2898,19
2899,13
2899,15
2900,17
2900,15
2900,21
2901,2
2901,11
2901,4
2902,12
2902,1
2902,15
2903,25
2903,6
2903,10
2904,13
2904,20
2905,13
2905,14
2906,26
2906,17
2906,20
2907,2
2907,3
2908,13
2908,19
2909,22
2909,14
2910,40
2911,25
2911,10
2912,12
2912,17
2913,13
2913,15
2913,20
2914,17
2914,13
2914,14
2915,17
2915,15
2915,20
2916,17
2916,15
2916,21
2917,13
2917,15
2917,20
2918,2
2918,9
2918,10
2919,17
2919,15
2920,26
2920,29
2920,12
2921,8
2921,9
2922,5
2922,6
2922,3
2923,2
2923,8
2923,18
2924,5
2924,2
2924,3
2925,17
2925,15
2925,20
2926,17
2926,20
2927,25
2927,10
2928,12
2928,17
2929,13
2929,14
2929,19
2930,1
2930,15
2931,13
2931,15
2931,20
2932,5
2932,10
2932,3
2933,13
2933,14
2933,19
2934,22
2935,13
2935,15
2935,19
2936,17
2936,13
2936,15
2937,13
2937,15
2938,25
2938,10
2939,2
2939,9
2939,3
2940,13
2940,14
2941,13
2941,15
2941,30
2942,6
2942,3
2942,4
2943,2
2943,32
2943,9
2944,13
2945,5
2945,7
2946,31
2946,2
2947,1
2948,5
2948,6
2949,5
2949,7
2950,1
2950,30
2951,26
2951,23
2952,17
2952,37
2952,20
2953,39
2954,25
2954,10
2955,15
2955,19
2956,13
2956,15
2956,19
2957,17
2957,13
2957,14
2958,28
2958,13
2958,15
2959,31
2959,2
2960,2
2960,32
2960,3
2961,40
2962,17
2962,15
2962,20
2963,25
2963,6
2964,12
2964,17
2964,15
2965,40
2966,31
2966,2
2967,31
2967,2
2968,25
2969,26
2969,22
2969,23
2970,13
2970,15
2970,21
2971,13
2971,15
2972,2
2972,18
2972,6
2973,13
2973,15
2974,17
2974,13
2974,14
2975,2
2975,9
2975,3
2976,1
2976,21
2977,5
2977,2
2977,18
2978,2
2978,8
2978,9
2979,39
2980,16
2980,5
2980,2
2981,2
2981,8
2981,9
2982,13
2982,15
2983,2
2983,9
2983,10
2984,7
2984,33
2985,2
2985,3
2985,27
2986,17
2986,15
2986,20
2987,17
2987,13
2987,14
2988,39
2989,13
2989,14
2990,13
2990,14
2990,15
2991,15
2991,19
2992,7
2993,2
2993,3
2994,8
2995,10
2995,3
2996,17
2996,15
2996,20
2997,39
2998,6
2998,3
2998,11
2999,31
2999,2
3000,2
3000,3
3000,4
3001,7
3001,33
3002,2
3002,9
3002,18
3003,17
3003,13
3003,15
3004,39
3005,17
3005,13
3005,14
3006,25
3006,6
3006,27
3007,17
3007,13
3007,15
3008,13
3008,14
3009,13
3009,14
3010,13
3010,19
3011,2
3011,3
3011,11
3012,7
3012,2
3013,2
3013,8
3014,8
3015,22
3016,2
3016,3
3016,27
3017,12
3017,17
3018,13
3018,14
3019,13
3019,15
3019,19
3020,26
3020,29
3020,12
3021,31
3021,2
3022,13
3023,13
3023,14
3023,15
3024,13
3024,15
3024,19
3025,5
3025,7
3026,15
3026,23
3026,19
3027,26
3027,14
3028,39
3029,25
3030,26
3030,13
3030,15
3031,25
3031,10
3031,3
3032,1
3033,17
3033,13
3033,15
3034,10
3034,3
3035,16
3035,5
3035,2
3036,25
3036,10
3037,5
3037,2
3037,3
3038,5
3038,6
3038,10
3039,26
3039,13
3039,14
3040,25
3040,10
3041,2
3041,8
3041,10
3042,26
3042,17
3043,7
3043,8
3043,34
3044,13
3044,14
3045,17
3045,13
3045,15
3046,16
3046,2
3046,3
3047,17
3047,15
3047,20
3048,2
3048,3
3048,34
3049,13
3049,15
3049,20
3050,7
3050,33
3051,2
3051,6
3051,3
3052,13
3052,15
3053,2
3053,32
3053,9
3054,5
3054,2
3054,8
3055,17
3055,15
3056,31
3056,34
3057,25
3058,12
3058,17
3059,12
3059,17
3060,12
3060,17
3061,22
3061,15
3061,19
3062,39
3063,12
3063,17
3063,23
3064,2
3064,32
3064,9
3065,12
3065,17
3065,21
3066,3
3066,24
3067,25
3068,5
3068,7
3068,2
3069,13
3069,15
3069,23
3070,29
3070,12
3071,13
3071,15
3071,20
3072,2
3072,32
3072,9
3073,26
3074,17
3075,2
3075,32
3075,3
3076,3
3077,2
3077,32
3077,9
3078,22
3078,15
3078,19
3079,13
3079,14
3079,15
3080,7
3080,2
3081,17
3081,30
3082,17
3083,2
3083,3
3083,24
3084,25
3084,32
3085,25
3086,25
3086,32
3087,41
3087,10
3088,2
3088,3
3089,31
3089,2
3090,13
3090,15
3091,26
3091,17
3091,15
3092,1
3092,15
3093,7
3094,17
3094,15
3095,13
3095,14
3095,15
3096,2
3096,3
3097,5
3097,9
3097,3
3098,26
3098,22
3098,23
3099,29
3099,20
3100,12
3100,17
3101,26
3101,13
3102,26
3102,17
3102,15
3103,22
3103,23
3103,19
3104,31
3104,2
3104,34
3105,17
3105,15
3105,21
3106,12
3106,17
3107,6
3107,3
3107,27
3108,19
3109,10
3109,3
3110,12
3110,30
3111,17
3111,15
3112,2
3112,3
3113,13
3113,15
3113,20
3114,15
3114,21
3115,13
3115,15
3115,20
3116,13
3116,15
3117,13
3118,2
3118,6
3118,3
3119,1
3119,15
3120,2
3120,9
3120,3
3121,5
3121,2
3121,3
3122,5
3122,7
3123,9
3123,3
3124,39
3125,17
3125,13
3125,14
3126,13
3126,14
3126,15
3127,17
3127,13
3127,15
3128,2
3128,32
3128,9
3129,25
3129,32
3130,2
3130,32
3130,9
3131,2
3131,3
3132,17
3132,13
3132,15
3133,17
3133,13
3133,15
3134,26
3134,15
3135,26
3135,15
3135,21
3136,26
3136,17
3136,13
3137,15
3137,19
3138,31
3138,2
3139,12
3139,17
3139,15
3140,17
3140,13
3140,15
3141,17
3141,15
3141,20
3142,13
3142,15
3142,19
3143,26
3143,13
3143,15
3144,13
3144,15
3144,20
3145,17
3145,13
3145,15
3146,13
3146,15
3146,21
3147,25
3147,10
3148,13
3148,15
3148,19
3149,25
3149,10
3150,17
3150,13
3150,15
3151,26
3151,13
3152,17
3152,15
3153,17
3153,15
3153,20
3154,17
3154,15
3154,20
3155,13
3155,15
3155,20
3156,15
3156,19
3157,15
3157,19
3158,39
3159,13
3159,15
3160,17
3160,15
3161,39
3162,12
3162,17
3163,22
3163,14
3164,26
3164,15
3165,13
3165,37
3165,15
3166,10
3167,17
3167,15
3168,13
3168,15
3169,10
3170,13
3171,26
3171,29
3171,15
3172,13
3172,15
3173,12
3174,31
3174,2
3174,9
3175,2
3175,3
3175,4
3176,5
3176,7
3177,2
3177,18
3177,3
3178,5
3178,2
3178,9
3179,17
3179,13
3179,15
3180,17
3180,13
3180,15
3181,12
3181,13
3181,20
3182,1
3183,6
3183,3
3183,11
3184,10
3185,2
3185,3
3185,34
3186,2
3186,9
3186,18
3187,39
3188,11
3188,4
3188,27
3189,12
3189,17
3189,21
3190,17
3190,15
3190,20
3191,13
3191,19
3192,13
3192,15
3192,19
3193,10
3193,3
3194,17
3194,15
3194,20
3195,1
3195,15
3196,13
3196,15
3196,20
3197,13
3197,15
3197,20
3198,17
3198,13
3198,15
3199,13
3199,15
3199,20
3200,25
3200,32
3200,10
3201,12
3201,13
3201,15
3202,17
3202,13
3202,15
3203,1
3203,15
3203,21
3204,13
3204,15
3204,19
3205,2
3205,32
3205,9
3206,1
3206,15
3207,17
3207,13
3207,15
3208,13
3208,14
3208,15
3209,25
3210,17
3210,15
3210,19
3211,13
3211,14
3211,15
3212,13
3212,15
3213,5
3213,2
3213,18
3214,17
3214,15
3215,17
3215,14
3215,15
3216,26
3216,17
3216,15
3217,2
3217,9
3217,10
3218,13
3218,15
3218,19
3219,12
3219,13
3220,31
3220,2
3221,2
3221,41
3221,10
3222,10
3223,2
3223,10
3223,3
3224,26
3224,13
3225,17
3225,15
3225,20
3226,12
3226,17
3227,13
3227,14
3228,13
3229,39
3230,12
3231,5
3231,2
3231,3
3232,12
3233,2
3233,18
3233,41
3234,26
3234,13
3234,15
3235,1
3235,15
3236,13
3236,19
3237,2
3237,10
3237,27
3238,13
3238,14
3238,15
3239,3
3240,26
3240,29
3240,15
3241,39
3242,8
3243,5
3243,7
3244,2
3244,10
3244,3
3245,1
3245,30
3246,2
3246,8
3247,25
3247,6
3247,27
3248,25
3248,10
3249,12
3249,17
3249,20
3250,2
3250,10
3250,3
3251,1
3252,13
3252,15
3252,20
3253,2
3253,3
3254,1
3254,15
3254,30
3255,13
3255,14
3255,15
3256,5
3256,7
3256,2
3257,39
3258,2
3258,9
3258,10
3259,2
3259,3
3259,34
3260,26
3260,17
3260,15
3261,39
3262,13
3262,15
3263,22
3263,14
3264,2
3264,9
3265,13
3265,20
3266,1
3266,15
3267,12
3267,21
3268,26
3268,13
3268,15
3269,17
3269,14
3269,15
3270,8
3271,2
3271,32
3271,9
3272,31
3272,34
3273,29
3273,21
3274,12
3274,17
3275,2
3275,9
3276,25
3277,2
3277,9
3277,3
3278,2
3278,32
3278,9
3279,1
3279,15
3280,5
3280,2
3280,18
3281,29
3281,15
3281,20
3282,2
3282,6
3282,3
3283,7
3283,8
3284,5
3284,2
3284,3
3285,2
3285,9
3285,6
3286,39
3287,2
3287,9
3287,10
3288,7
3288,18
3289,2
3289,32
3289,3
3290,39
3291,13
3291,14
3291,38
3292,2
3292,9
3292,34
3293,1
3294,2
3294,9
3294,10
3295,16
3295,7
3295,2
3296,25
3296,6
3296,10
3297,17
3297,13
3297,38
3298,26
3298,13
3298,15
3299,5
3299,2
3299,18
3300,15
3300,19
3301,13
3302,5
3302,2
3302,3
3303,26
3303,13
3303,15
3304,12
3304,17
3304,21
3305,25
3305,10
3306,39
3307,16
3307,2
3307,10
3308,17
3308,13
3308,14
3309,13
3309,15
3309,20
3310,17
3311,16
3311,2
3311,10
3312,1
3313,13
3313,15
3313,19
3314,5
3314,7
3315,40
3316,12
3316,17
3317,25
3317,10
3318,12
3318,17
3318,21
3319,12
3320,12
3320,17
3321,12
3321,17
3322,12
3323,12
3323,17
3324,12
3324,17
3325,12
3325,17
3326,25
3326,10
3327,17
3327,15
3328,7
3328,2
3328,33
3329,5
3329,2
3329,3
3330,13
3331,2
3331,8
3331,10
3332,13
3333,17
3334,31
3334,34
3335,26
3335,15
3336,1
3337,31
3337,2
3337,34
3338,12
3338,13
3338,20
3339,12
3339,17
3339,20
3340,31
3340,9
3340,34
3341,31
3341,9
3342,31
3342,2
3343,2
3343,8
3344,12
3344,17
3344,20
3345,8
3346,25
3347,40
3348,13
3349,13
3349,15
3350,1
3350,15
3351,12
3352,2
3352,18
3352,3
3353,2
3353,3
3353,4
3354,1
3354,15
3354,21
3355,39
3356,31
3356,2
3357,5
3357,2
3357,6
3358,5
3358,2
3358,3
3359,2
3359,32
3359,9
3360,13
3360,15
3360,20
3361,2
3361,32
3361,9
3362,5
3362,2
3362,3
3363,39
3364,7
3364,41
3365,1
3365,15
3366,1
3366,15
3367,1
3367,15
3367,30
3368,2
3368,9
3368,34
3369,2
3369,9
3369,34
3370,10
3371,5
3371,2
3371,3
3372,13
3372,15
3372,19
3373,17
3373,13
3374,5
3374,2
3374,18
3375,1
3376,5
3376,2
3376,18
3377,15
3378,2
3378,8
3379,2
3379,8
3379,18
3380,22
3380,14
3380,19
3381,17
3381,13
3381,15
3382,2
3382,6
3382,4
3383,6
3383,10
3383,11
3384,1
3384,21
3385,22
3385,15
3386,7
3387,1
3388,26
3388,15
3389,1
3389,39
3390,26
3390,17
3390,14
3391,12
3391,17
3392,13
3392,15
3392,19
3393,17
3393,15
3393,20
3394,25
3395,12
3396,12
3397,12
3398,12
3399,22
3400,13
3400,15
3401,16
3401,2
3401,8
3402,16
3402,25
3403,17
3403,15
3403,20
3404,25
3404,10
3405,25
3405,32
3406,17
3406,13
3406,15
3407,25
3408,26
3408,13
3408,15
3409,1
3410,17
3410,13
3411,2
3411,10
3412,13
3412,15
3413,17
3413,13
3413,15
3414,13
3414,37
3414,15
3415,5
3415,2
3415,6
3416,25
3416,24
3417,2
3417,32
3417,9
3418,1
3419,1
3420,39
3421,2
3421,32
3421,9
3422,22
3423,1
3423,30
3424,5
3424,2
3424,3
3425,39
3426,13
3426,15
3427,5
3427,2
3427,32
3428,17
3428,15
3428,20
3429,13
3429,19
3430,19
3431,10
3431,3
3431,34
3432,13
3432,15
3433,13
3433,15
3433,19
3434,2
3434,9
3434,10
3435,22
3435,15
3436,31
3436,25
3437,15
3437,21
3438,31
3438,2
3439,13
3439,20
3440,13
3440,19
3441,8
3442,39
3443,12
3443,17
3444,13
3444,15
3444,20
3445,25
3445,18
3446,2
3446,32
3446,6
3447,13
3447,14
3447,15
3448,1
3449,17
3449,15
3449,20
3450,16
3450,25
3450,24
3451,22
3451,19
3452,12
3452,17
3453,16
3453,5
3453,2
3454,25
3454,6
3454,3
3455,7
3455,33
3456,25
3457,12
3458,31
3458,5
3459,7
3460,17
3460,15
3460,20
3461,1
3462,2
3462,32
3462,9
3463,2
3463,32
3463,9
3464,2
3464,9
3464,10
3465,2
3465,10
3466,13
3466,15
3466,20
3467,2
3467,10
3467,3
3468,2
3468,10
3469,1
3469,15
3469,30
3470,12
3471,25
3471,32
3472,39
3473,12
3473,17
3474,2
3474,32
3474,9
3475,2
3475,32
3475,9
3476,12
3476,17
3477,17
3477,13
3477,14
3478,5
3478,6
3478,3
3479,39
3480,1
3480,15
3481,13
3481,15
3482,2
3482,6
3482,3
3483,17
3483,15
3484,5
3484,2
3484,18
3485,13
3485,23
3485,19
3486,29
3486,21
3486,23
3487,13
3487,15
3487,20
3488,26
3488,13
3488,15
3489,5
3489,2
3489,18
3490,7
3491,1
3491,15
3492,2
3492,3
3492,11
3493,17
3493,15
3493,21
3494,17
3494,15
3494,21
3495,26
3496,39
3497,17
3497,13
3497,15
3498,17
3498,14
3498,15
3499,13
3499,14
3499,15
3500,2
3500,32
3500,6
3501,17
3502,5
3502,2
3502,3
3503,16
3503,5
3503,2
3504,16
3504,5
3504,2
3505,8
3506,7
3506,33
3507,2
3507,10
3507,3
3508,17
3508,15
3509,12
3510,13
3510,15
3510,20
3511,2
3511,32
3511,9
3512,26
3513,39
3514,1
3514,15
3514,21
3515,1
3516,5
3516,7
3517,17
3517,15
3517,21
3518,1
3518,15
3519,1
3520,31
3520,2
3520,11
3521,17
3521,15
3522,2
3522,3
3522,11
3523,13
3523,15
3523,20
3524,12
3524,17
3524,20
3525,16
3525,5
3525,2
3526,5
3526,3
3527,6
3527,3
3527,27
3528,7
3528,33
3529,39
3530,1
3530,15
3531,13
3531,15
3531,19
3532,17
3532,13
3532,14
3533,17
3533,14
3533,15
3534,17
3534,15
3534,20
3535,2
3535,3
3535,24
3536,1
3537,13
3537,14
3537,15
3538,17
3538,13
3538,15
3539,1
3539,15
3540,25
3541,7
3541,33
3542,31
3542,2
3543,13
3543,14
3543,15
3544,16
3544,5
3544,7
3545,12
3546,17
3546,15
3547,16
3547,25
3548,17
3548,15
3549,17
3549,15
3550,12
3550,17
3550,13
3551,8
3552,6
3552,3
3552,27
3553,5
3553,2
3553,18
3554,25
3555,15
3555,19
3556,17
3556,20
3557,13
3557,37
3557,15
3558,1
3558,21
3559,16
3559,2
3559,8
3560,39
3561,17
3561,15
3562,5
3562,7
3563,31
3563,5
3563,2
3564,17
3564,13
3564,15
3565,17
3565,15
3566,15
3566,21
3567,13
3567,14
3567,15
3568,1
3569,22
3569,15
3569,19
3570,22
3570,15
3570,19
3571,22
3571,15
3571,19
3572,8
3573,15
3573,20
3574,1
3575,39
3576,2
3576,9
3576,18
3577,5
3577,2
3577,18
3578,5
3578,2
3578,3
3579,7
3579,33
3580,5
3580,2
3580,18
3581,12
3581,17
3581,23
3582,5
3582,3
3582,4
3583,23
3583,19
3584,17
3585,12
3586,2
3586,6
3586,3
3587,17
3587,15
3588,2
3588,18
3588,6
3589,31
3589,2
3590,5
3590,2
3590,3
3591,2
3591,3
3591,24
3592,39
3593,5
3593,7
3594,13
3594,15
3595,17
3595,15
3595,21
3596,1
3596,30
3597,1
3597,15
3598,3
3599,25
3600,39
3601,10
3601,3
3602,10
3602,3
3602,11
3603,13
3603,14
3603,15
3604,12
3604,17
3604,38
3605,5
3605,2
3605,3
3606,7
3607,5
3607,2
3607,32
3608,2
3608,3
3609,9
3609,10
3609,3
3610,2
3610,32
3610,9
3611,2
3611,32
3611,9
3612,2
3612,32
3612,3
3613,2
3613,32
3613,9
3614,2
3614,32
3614,9
3615,2
3615,32
3615,9
3616,6
3616,27
3617,15
3617,19
3618,39
3619,17
3619,13
3619,15
3620,39
3621,39
3622,1
3622,30
3623,39
3624,1
3624,15
3625,25
3625,10
3625,3
3626,13
3626,15
3627,12
3627,17
3627,15
3628,7
3628,8
3629,1
3630,17
3631,13
3631,15
3632,13
3632,14
3632,15
3633,2
3633,4
3633,24
3634,2
3634,10
3634,3
3635,13
3635,19
3636,39
3637,25
3638,13
3638,14
3638,15
3639,22
3639,15
3640,17
3640,22
3640,15
3641,2
3641,32
3641,9
3642,13
3642,14
3642,15
3643,16
3643,2
3643,6
3644,1
3645,25
3646,39
3647,39
3648,26
3648,35
3648,15
3649,17
3649,15
3650,26
3650,17
3650,15
3651,26
3651,15
3652,2
3652,9
3652,3
3653,17
3653,15
3654,41
3654,10
3655,25
3655,10
3656,2
3656,11
3656,4
3657,2
3657,32
3657,9
3658,19
3659,26
3659,13
3659,15
3660,25
3660,10
3661,2
3661,9
3661,3
3662,13
3662,15
3663,17
3664,31
3664,2
3665,31
3665,2
3665,34
3666,31
3666,2
3667,31
3667,2
3668,25
3668,6
3668,27
3669,17
3669,13
3669,14
3670,2
3670,3
3671,13
3671,14
3671,15
3672,2
3672,8
3673,13
3673,15
3673,19
3674,2
3674,32
3674,9
3675,2
3675,6
3675,27
3676,26
3677,1
3677,15
3678,25
3679,1
3679,15
3679,21
3680,39
3681,16
3681,25
3681,3
3682,1
3682,15
3682,30
3683,2
3683,9
3683,3
3684,1
3685,2
3685,3
3685,24
3686,11
3686,4
3686,27
3687,7
3687,3
3688,2
3688,8
3689,2
3689,9
3689,3
3690,2
3690,9
3690,3
3691,2
3691,32
3691,3
3692,25
3692,6
3692,10
3693,25
3694,39
3695,25
3696,25
3696,10
3697,31
3697,2
3698,1
3698,15
3699,22
3699,15
3699,20
3700,13
3700,15
3700,19
3701,8
3701,10
3701,11
3702,17
3702,13
3702,15
3703,5
3703,7
3704,1
3704,15
3705,5
3705,7
3705,33
3706,2
3706,8
3707,26
3707,15
3707,23
3708,25
3708,27
3709,2
3709,18
3709,10
3710,13
3710,14
3710,21
3711,5
3711,2
3711,10
3712,39
3713,15
3713,21
3714,15
3714,21
3714,19
3715,1
3715,15
3716,39
3717,31
3717,2
3718,26
3718,15
3719,13
3719,14
3719,15
3720,2
3720,9
3720,18
3721,26
3721,29
3721,15
3722,7
3722,8
3723,25
3723,18
3723,34
3724,31
3724,2
3725,31
3725,2
3726,5
3726,6
3726,3
3727,2
3727,8
3728,5
3728,7
3729,26
3729,29
3729,15
3730,22
3730,14
3730,15
3731,13
3731,15
3731,19
3732,13
3732,14
3732,21
3733,1
3733,15
3734,39
3735,19
3736,17
3736,13
3736,14
3737,31
3737,2
3738,31
3738,2
3739,1
3740,17
3740,15
3740,20
3741,13
3741,14
3741,15
3742,31
3742,2
3743,2
3743,9
3743,10
3744,5
3744,7
3744,2
3745,5
3745,2
3745,3
3746,8
3747,5
3747,2
3747,3
3748,12
3748,17
3749,5
3749,2
3749,18
3750,10
3750,3
3751,16
3751,2
3751,3
3752,10
3753,5
3753,6
3753,3
3754,17
3755,5
3755,2
3755,18
3756,2
3756,3
3756,4
3757,1
3758,22
3758,15
3759,39
3760,1
3760,21
3761,25
3762,13
3762,14
3762,15
3763,5
3763,3
3763,24
3764,13
3764,15
3764,38
3765,15
3765,23
3765,19
3766,17
3766,15
3766,20
3767,12
3768,12
3768,13
3768,15
3769,17
3769,22
3769,14
3770,25
3771,3
3772,1
3772,21
3773,13
3773,15
3774,29
3774,15
3775,16
3775,2
3775,3
3776,13
3776,15
3776,23
3777,39
3778,12
3778,23
3779,10
3780,25
3780,6
3780,10
3781,2
3781,32
3781,6
3782,13
3782,15
3783,2
3783,3
3784,13
3784,14
3784,15
3785,31
3785,2
3785,34
3786,17
3786,15
3787,26
3787,15
3787,30
3788,5
3788,3
3789,17
3789,13
3789,14
3790,5
3790,7
3790,2
3791,13
3791,15
3792,17
3792,13
3792,15
3793,5
3793,3
3794,15
3794,19
3795,41
3795,10
3796,1
3797,7
3797,2
3798,13
3798,14
3798,15
3799,26
3799,14
3799,23
3800,9
3800,10
3800,3
3801,22
3801,38
3801,21
3802,3
3802,24
3803,17
3803,21
3803,30
3804,1
3804,15
3805,26
3805,17
3805,15
3806,39
3807,25
3807,10
3808,5
3808,2
3808,18
3809,5
3809,7
3809,2
3810,1
3810,15
3811,1
3811,15
3812,1
3812,15
3813,10
3814,26
3814,15
3815,1
3815,21
3816,39
3817,13
3817,23
3817,19
3818,16
3818,2
3818,10
3819,12
3819,13
3820,13
3820,14
3820,15
3821,12
3821,17
3822,16
3822,25
3822,10
3823,13
3823,14
3823,15
3824,25
3824,18
3825,2
3825,9
3825,3
3826,26
3826,13
3827,31
3827,2
3828,17
3829,1
3830,12
3830,17
3831,1
3832,5
3832,2
3832,3
3833,13
3833,14
3833,15
3834,13
3834,14
3834,15
3835,26
3835,17
3835,13
3836,10
3836,3
3837,17
3837,13
3837,15
3838,7
3838,8
3839,5
3839,2
3839,3
3840,2
3840,9
3840,3
3841,3
3841,34
3842,17
3843,26
3843,13
3843,15
3844,2
3844,3
3845,2
3845,10
3846,2
3846,9
3846,3
3847,2
3847,9
3847,3
3848,2
3848,9
3848,3
3849,2
3849,3
3850,2
3850,9
3850,10
3851,2
3851,3
3852,2
3852,3
3852,27
3853,5
3853,2
3853,32
3854,2
3854,10
3854,3
3855,2
3855,3
3856,5
3856,2
3856,3
3857,2
3857,3
3858,1
3858,15
3859,15
3859,23
3860,1
3860,38
3861,5
3861,2
3861,18
3862,25
3862,10
3863,17
3863,15
3863,20
3864,13
3864,14
3865,8
3866,13
3866,15
3866,19
3867,17
3867,20
3868,10
3869,17
3869,13
3869,15
3870,26
3871,31
3871,2
3872,1
3872,21
3873,1
3874,22
3874,15
3875,17
3875,13
3875,15
3876,17
3876,15
3877,2
3877,6
3877,10
3878,39
3879,2
3879,10
3879,3
3880,31
3880,5
3880,2
3881,2
3881,10
3881,3
3882,2
3882,10
3882,27
3883,2
3883,10
3883,3
3884,5
3884,2
3884,9
3885,6
3885,10
3885,11
3886,13
3886,14
3886,15
3887,5
3887,2
3887,18
3888,11
3888,4
3888,34
3889,17
3889,15
3889,20
3890,17
3890,13
3890,15
3891,17
3891,13
3891,15
3892,1
3892,21
3893,7
3894,36
3895,13
3895,15
3896,1
3896,21
3897,1
3898,2
3898,6
3898,10
3899,2
3899,10
3900,13
3900,14
3900,15
3901,2
3901,9
3902,31
3902,2
3903,2
3903,10
3904,17
3904,20
3905,13
3905,15
3906,13
3906,14
3906,15
3907,39
3908,1
3908,21
3909,17
3909,13
3909,15
3910,12
3911,17
3911,13
3911,15
3912,15
3912,21
3912,19
3913,1
3913,30
3914,13
3914,15
3914,20
3915,17
3915,15
3915,21
3916,17
3916,15
3916,20
3917,13
3917,15
3917,23
3918,13
3918,15
3918,20
3919,26
3919,17
3919,13
3920,22
3921,9
3921,10
3922,13
3922,15
3923,22
3923,15
3924,22
3924,15
3925,39
3926,10
3927,17
3927,20
3928,9
3928,10
3929,2
3929,32
3929,3
3930,39
3931,22
3931,19
3932,25
3932,8
3932,33
3933,13
3933,15
3933,21
3934,26
3934,17
3934,13
3935,7
3936,26
3936,23
3937,16
3937,2
3937,10
3938,5
3938,2
3938,10
3939,7
3939,33
3940,26
3940,17
3940,13
3941,5
3941,2
3941,3
3942,25
3943,7
3944,25
3945,5
3945,2
3945,18
3946,17
3946,13
3946,14
3947,5
3947,2
3947,32
3948,39
3949,22
3949,15
3950,2
3950,9
3950,3
3951,17
3951,13
3951,15
3952,13
3952,15
3953,39
3954,25
