show_id,director_id,actor_id
2182,0,13190
2182,0,13191
2182,0,13192
2182,0,13193
2182,0,13194
2182,0,13195
2182,0,7703
2182,0,13196
2182,0,13197
2182,0,13198
2183,1376,2104
2184,1377,13199
2184,1377,13200
2184,1377,13201
2184,1377,13202
2184,1377,13203
2185,0,13204
2185,0,13205
2185,0,13206
2185,0,13207
2186,1378,13208
2186,1378,13209
2186,1379,13208
2186,1379,13209
2187,1380,6889
2187,1380,1630
2187,1380,13210
2187,1380,3874
2187,1380,10641
2187,1380,13211
2187,1380,13212
2187,1380,12465
2187,1380,13213
2187,1380,13214
2187,1380,13215
2187,1380,13216
2187,1380,13217
2187,1380,10658
2187,1380,7675
2188,1381,13218
2188,1381,2104
2188,1381,13219
2188,1381,13220
2188,1382,13218
2188,1382,2104
2188,1382,13219
2188,1382,13220
2189,1383,10434
2190,0,10435
2190,0,10436
2190,0,10434
2192,1384,13221
2192,1384,13222
2192,1384,13223
2192,1384,13224
2192,1384,13225
2192,1384,13226
2192,1384,13227
2193,0,2712
2193,0,2713
2193,0,2714
2193,0,2715
2193,0,2716
2193,0,2717
2193,0,2718
2193,0,2719
2194,1385,1414
2194,1385,13228
2194,1385,13229
2194,1385,13230
2194,1385,13231
2194,1385,13232
2194,1385,13233
2194,1385,13234
2195,1386,13235
2195,1386,13236
2195,1386,93
2195,1386,3552
2195,1386,13237
2195,1386,13238
2195,1386,13239
2195,1386,13240
2195,1386,13241
2195,1386,13242
2195,1386,13243
2195,1386,13244
2195,1386,13245
2195,1386,13246
2195,1386,13247
2196,1387,1827
2196,1387,13248
2196,1387,1832
2196,1387,3448
2196,1387,364
2196,1387,12844
2196,1387,11800
2196,1387,13249
2196,1387,13250
2196,1387,13251
2196,1387,366
2197,1388,13252
2197,1388,13253
2197,1388,13254
2197,1388,13255
2197,1388,13256
2197,1388,13257
2197,1388,13258
2197,1388,13259
2198,1389,10497
2198,1389,13260
2198,1389,13261
2198,1389,13262
2198,1389,13263
2199,1390,13264
2199,1390,13265
2199,1390,2730
2199,1390,13266
2199,1390,13267
2199,1390,10909
2199,1390,13268
2199,1390,13269
2199,1390,13270
2200,1391,0
2201,1392,0
2202,0,13271
2202,0,13272
2202,0,13273
2202,0,13274
2202,0,13275
2203,1393,7338
2203,1393,13276
2203,1393,9651
2203,1393,13277
2203,1393,5959
2203,1393,3114
2203,1393,13278
2203,1393,13279
2204,0,1208
2204,0,1258
2204,0,13280
2204,0,13281
2204,0,13282
2204,0,7797
2204,0,13283
2204,0,13284
2204,0,13285
2204,0,13286
2204,0,1300
2205,1394,13287
2205,1394,12022
2205,1394,12162
2205,1394,13288
2205,1394,13289
2205,1394,1636
2205,1394,13290
2205,1394,13291
2206,1395,13292
2206,1395,13293
2206,1395,13294
2206,1395,13295
2206,1395,13296
2206,1395,13297
2206,1395,13298
2206,1395,13299
2206,1395,6263
2206,1395,13300
2207,1396,11644
2207,1396,10008
2207,1396,13301
2207,1396,13302
2207,1396,13303
2207,1396,13304
2207,1396,11240
2207,1396,12041
2208,1397,13305
2208,1397,13306
2208,1397,10308
2208,1397,1180
2208,1397,9344
2208,1397,13045
2208,1397,13307
2208,1397,13308
2208,1397,2042
2208,1397,13309
2208,1397,3092
2208,1397,4327
2208,1397,945
2208,1397,13310
2208,1398,13305
2208,1398,13306
2208,1398,10308
2208,1398,1180
2208,1398,9344
2208,1398,13045
2208,1398,13307
2208,1398,13308
2208,1398,2042
2208,1398,13309
2208,1398,3092
2208,1398,4327
2208,1398,945
2208,1398,13310
2209,1076,10501
2209,1076,10502
2209,1076,10503
2209,1076,10504
2209,1076,730
2209,1076,8503
2209,1076,10505
2209,1076,6111
2209,1076,1946
2209,1077,10501
2209,1077,10502
2209,1077,10503
2209,1077,10504
2209,1077,730
2209,1077,8503
2209,1077,10505
2209,1077,6111
2209,1077,1946
2210,1399,6219
2210,1399,13311
2210,1399,13312
2210,1399,711
2210,1399,3271
2210,1399,3068
2210,1399,13313
2210,1399,13314
2210,1399,13315
2211,1400,11073
2211,1400,2201
2211,1400,13316
2211,1400,13317
2211,1400,2199
2211,1400,8224
2211,1400,13318
2211,1400,13319
2211,1400,13320
2211,1400,13321
2211,1400,13322
2211,1400,13323
2211,1400,6571
2211,1400,752
2211,1400,13324
2211,1400,13325
2212,1401,2684
2212,1401,13326
2212,1401,13327
2212,1401,10665
2212,1401,13328
2212,1401,13329
2212,1401,13330
2212,1401,13331
2213,0,13332
2214,191,2022
2214,191,2023
2214,191,2024
2214,191,2025
2214,191,2026
2214,191,2027
2214,191,2028
2215,1402,0
2216,1403,609
2216,1403,13333
2216,1403,1410
2216,1403,13334
2216,1403,9400
2216,1403,13335
2216,1403,13336
2216,1403,1106
2217,1404,13337
2217,1404,13338
2217,1404,13339
2217,1404,13340
2219,0,13341
2219,0,13342
2219,0,13343
2219,0,13344
2219,0,13345
2219,0,13346
2219,0,13347
2219,0,13348
2219,0,13349
2219,0,13350
2219,0,13351
2219,0,13352
2220,1405,0
2220,1406,0
2221,1407,13353
2221,1407,13354
2221,1407,298
2221,1407,2340
2221,1407,13355
2221,1407,13356
2221,1407,13357
2221,1407,13358
2221,1407,13359
2221,1407,13360
2222,1408,512
2222,1409,512
2224,0,13361
2225,1410,13362
2225,1410,9556
2225,1410,13363
2225,1410,13364
2225,1410,13365
2225,1410,13366
2225,1410,13367
2225,1410,13368
2225,1410,13369
2225,1410,13370
2225,1410,13371
2225,1410,13372
2225,1410,13373
2227,0,13374
2227,0,13375
2228,0,13376
2228,0,4127
2228,0,13377
2228,0,13378
2228,0,5182
2228,0,13379
2228,0,13380
2228,0,13381
2228,0,13382
2228,0,13383
2228,0,13384
2229,1411,0
2229,1412,0
2230,0,13385
2230,0,13386
2230,0,13387
2230,0,13388
2230,0,13389
2230,0,13390
2230,0,13391
2230,0,13392
2230,0,13393
2230,0,13394
2231,0,13395
2231,0,13396
2231,0,13397
2231,0,13398
2231,0,13399
2231,0,13400
2231,0,13401
2231,0,13402
2231,0,11108
2231,0,13403
2231,0,13404
2231,0,13405
2231,0,13406
2232,1413,2101
2232,1413,386
2232,1413,582
2232,1413,4877
2232,1413,5205
2232,1413,13407
2232,1413,3068
2232,1413,13408
2232,1413,3271
2232,1413,13409
2232,1414,2101
2232,1414,386
2232,1414,582
2232,1414,4877
2232,1414,5205
2232,1414,13407
2232,1414,3068
2232,1414,13408
2232,1414,3271
2232,1414,13409
2233,1415,1075
2233,1415,1073
2233,1415,13410
2233,1415,13411
2233,1415,13412
2233,1415,13413
2234,1416,13414
2234,1416,13415
2234,1416,13416
2234,1416,13417
2234,1416,13418
2234,1416,13419
2234,1416,13420
2235,182,13421
2235,182,13422
2235,182,6216
2235,182,1830
2235,182,1915
2235,182,707
2235,182,13423
2236,0,13424
2236,0,13425
2236,0,11505
2236,0,13426
2236,0,13427
2236,0,9387
2236,0,13428
2236,0,3102
2236,0,13429
2236,0,13430
2236,0,13431
2236,0,2011
2236,0,13432
2236,0,5216
2236,0,13433
2236,0,13434
2236,0,13435
2239,0,13436
2239,0,13437
2240,1417,2699
2240,1417,7276
2240,1417,364
2240,1417,13438
2240,1417,1491
2240,1417,13439
2240,1417,13440
2240,1417,5254
2241,1418,13441
2241,1418,5723
2241,1418,13442
2241,1418,8733
2241,1418,13443
2241,1418,13444
2241,1418,13445
2241,1418,13446
2242,0,13447
2243,1419,9448
2244,1420,0
2245,1421,13448
2245,1421,13449
2245,1421,13450
2245,1421,13451
2245,1421,13452
2245,1421,13453
2245,1421,13454
2245,1421,13455
2245,1421,13456
2245,1421,13457
2245,1422,13448
2245,1422,13449
2245,1422,13450
2245,1422,13451
2245,1422,13452
2245,1422,13453
2245,1422,13454
2245,1422,13455
2245,1422,13456
2245,1422,13457
2246,1423,0
2247,0,13458
2247,0,13459
2248,1424,13460
2248,1424,13461
2248,1424,2977
2248,1424,12885
2248,1424,13462
2248,1424,2979
2249,1425,0
2250,0,7995
2250,0,10134
2250,0,10135
2250,0,10136
2250,0,10137
2250,0,1943
2250,0,13463
2250,0,13464
2250,0,1203
2250,0,5998
2250,0,13465
2250,0,11538
2250,0,6117
2250,0,2043
2251,1426,13466
2251,1426,13467
2251,1426,13468
2251,1426,13469
2251,1426,11297
2251,1426,13470
2251,1426,13471
2251,1426,4049
2252,1427,13472
2252,1427,13473
2252,1427,13474
2252,1427,13475
2252,1427,6985
2252,1427,13476
2252,1427,13477
2252,1427,13478
2252,1427,13479
2252,1427,13480
2252,1427,13481
2252,1427,13482
2252,1427,13483
2252,1427,13484
2253,56,1490
2253,56,581
2253,56,365
2253,56,1832
2253,56,13056
2253,56,391
2253,56,585
2253,56,13485
2253,56,13486
2253,56,2159
2253,56,9038
2253,56,387
2253,56,1829
2253,56,366
2253,56,13487
2253,56,385
2253,56,13488
2254,0,2368
2254,0,13489
2254,0,13490
2254,0,430
2254,0,532
2254,0,1107
2255,0,7946
2255,0,13491
2255,0,13492
2255,0,12068
2255,0,628
2255,0,13493
2256,0,13494
2256,0,13495
2256,0,13496
2256,0,13497
2256,0,13498
2256,0,13499
2256,0,3187
2256,0,10451
2256,0,13500
2256,0,8452
2257,1428,13501
2258,1429,13502
2258,1430,13502
2259,0,13503
2259,0,13504
2259,0,12352
2259,0,13505
2259,0,13506
2259,0,13507
2260,1431,4997
2260,1431,4388
2260,1431,10744
2260,1431,13508
2260,1431,7636
2260,1431,5525
2260,1431,4286
2260,1431,8366
2261,1432,1180
2261,1432,10853
2261,1432,2608
2261,1432,13458
2261,1432,13509
2261,1432,3392
2261,1432,10132
2261,1432,13510
2261,1432,13511
2261,1432,13512
2261,1432,13046
2261,1433,1180
2261,1433,10853
2261,1433,2608
2261,1433,13458
2261,1433,13509
2261,1433,3392
2261,1433,10132
2261,1433,13510
2261,1433,13511
2261,1433,13512
2261,1433,13046
2262,1434,9440
2263,1435,13513
2263,1436,13513
2264,1437,13514
2265,1438,9290
2265,1438,13515
2265,1438,13516
2265,1438,12386
2265,1438,13517
2265,1438,13518
2265,1438,13519
2265,1438,13520
2265,1438,13521
2265,1438,13522
2266,1439,1621
2266,1439,13523
2266,1439,13524
2266,1439,13525
2266,1439,13526
2266,1439,13527
2266,1439,1836
2266,1439,3788
2266,1439,13528
2266,1439,13529
2266,1439,13530
2267,1440,8036
2267,1440,13531
2267,1440,13532
2267,1440,13533
2267,1440,13534
2267,1440,13535
2268,1088,9290
2268,1088,1555
2268,1088,6304
2268,1088,6889
2268,1088,13536
2268,1088,1621
2268,1088,13537
2268,1088,11239
2268,1088,13538
2268,147,9290
2268,147,1555
2268,147,6304
2268,147,6889
2268,147,13536
2268,147,1621
2268,147,13537
2268,147,11239
2268,147,13538
2268,1441,9290
2268,1441,1555
2268,1441,6304
2268,1441,6889
2268,1441,13536
2268,1441,1621
2268,1441,13537
2268,1441,11239
2268,1441,13538
2268,1442,9290
2268,1442,1555
2268,1442,6304
2268,1442,6889
2268,1442,13536
2268,1442,1621
2268,1442,13537
2268,1442,11239
2268,1442,13538
2269,1443,1559
2269,1443,13539
2269,1443,13540
2269,1443,1432
2269,1443,785
2269,1443,6026
2269,1443,13541
2269,1443,11240
2269,1443,13542
2269,1443,7426
2270,1444,4500
2270,1444,13543
2270,1444,9249
2270,1444,13544
2270,1444,13545
2270,1444,4501
2271,146,1510
2271,146,13546
2271,146,3871
2271,146,13547
2271,146,13548
2271,146,1434
2271,146,13549
2271,146,10613
2271,146,6878
2272,1445,7423
2272,1445,13550
2272,1445,8144
2272,1445,13551
2272,1445,1635
2272,1445,13552
2272,1445,13553
2272,1445,13554
2273,1446,1551
2273,1446,1546
2273,1446,13555
2273,1446,12016
2273,1446,13556
2273,1446,13557
2273,1446,13558
2273,1446,13559
2273,1446,13560
2273,1446,13561
2274,1447,1559
2274,1447,13562
2274,1447,13563
2274,1447,7415
2274,1447,13564
2274,1447,13565
2274,1447,6898
2274,1447,13566
2275,1448,6861
2275,1448,13567
2275,1448,13568
2275,1448,6862
2275,1448,2777
2276,1449,13569
2276,1449,13570
2276,1449,13571
2276,1449,13572
2276,1449,13573
2276,1449,13574
2276,1449,13575
2276,1449,13576
2276,1449,13577
2276,1449,13578
2276,1449,13579
2276,1449,13580
2276,1449,13581
2277,1222,1454
2277,1222,13582
2277,1222,13583
2277,1222,6027
2277,1222,13584
2277,1222,802
2277,1222,6047
2277,1222,8553
2277,1222,13585
2277,1222,13586
2278,1450,5972
2278,1450,9981
2278,1450,13587
2278,1450,13588
2278,1450,10640
2278,1450,13589
2278,1450,13590
2278,1450,13591
2278,1450,13592
2279,1451,9236
2279,1451,13593
2279,1451,13594
2279,1451,13595
2279,1451,8046
2279,1451,13596
2279,1451,13597
2279,1451,13598
2279,1451,13599
2280,846,1635
2280,846,12162
2280,846,10639
2280,846,12157
2280,846,12383
2280,846,13600
2280,846,13601
2280,846,13602
2280,846,13603
2281,1286,13540
2281,1286,13604
2282,1452,1559
2282,1452,7423
2282,1452,1432
2282,1452,11644
2282,1452,13605
2282,1452,13606
2282,1452,13607
2282,1452,13608
2282,1452,1564
2282,1452,11240
2283,1453,12042
2283,1453,1628
2283,1453,10613
2283,1453,1503
2283,1453,13609
2283,1453,1520
2283,1453,13610
2283,1453,13611
2283,1453,13612
2283,1453,13613
2284,1454,152
2284,1454,13614
2284,1454,2820
2284,1454,13030
2284,1454,1009
2284,1454,13615
2284,1454,13616
2284,1454,13617
2284,1454,13618
2284,1454,13619
2285,1455,13620
2285,1455,13621
2285,1455,13622
2285,1455,4502
2285,1455,7426
2285,1455,13623
2285,1455,13624
2285,1455,13625
2285,1455,13626
2286,1456,13627
2286,1456,1623
2286,1456,12679
2286,1456,13628
2286,1456,9231
2286,1456,7562
2286,1456,13629
2286,1456,7418
2286,1456,785
2286,1456,1550
2286,1457,13627
2286,1457,1623
2286,1457,12679
2286,1457,13628
2286,1457,9231
2286,1457,7562
2286,1457,13629
2286,1457,7418
2286,1457,785
2286,1457,1550
2287,1458,13630
2287,1458,1537
2287,1458,13631
2287,1458,13632
2287,1458,13633
2287,1458,13634
2287,1458,11656
2287,1458,10128
2288,1459,1553
2288,1459,1540
2288,1459,12167
2288,1459,13635
2288,1459,13636
2288,1459,13637
2288,1459,13638
2288,1459,13639
2289,199,13640
2289,199,9763
2289,199,11650
2289,199,13540
2289,199,8253
2289,199,12742
2289,199,13641
2289,199,6044
2289,199,1540
2289,199,10602
2290,1460,1559
2290,1460,4500
2290,1460,1434
2290,1460,12160
2290,1460,10635
2290,1460,1579
2290,1460,4509
2290,1460,1636
2290,1460,10603
2290,1460,13642
2290,1460,12163
2290,1460,13643
2291,1461,7416
2291,1461,1553
2291,1461,12160
2291,1461,3584
2291,1461,13644
2291,1461,13645
2291,1461,13646
2291,1461,1500
2291,1461,10659
2291,1461,13647
2292,1462,13568
2292,1462,13648
2292,1462,13649
2292,1462,13650
2292,1462,13651
2292,1462,12022
2292,1462,13611
2292,1462,13621
2292,1462,13652
2293,0,13653
2293,0,306
2293,0,544
2293,0,545
2293,0,546
2293,0,13654
2293,0,5957
2293,0,5955
2293,0,6437
2293,0,13655
2294,0,162
2294,0,13656
2294,0,10371
2294,0,4731
2294,0,13657
2294,0,13658
2294,0,13659
2294,0,9269
2294,0,13660
2294,0,9268
2294,0,13661
2294,0,13662
2294,0,2205
2294,0,13663
2294,0,13664
2294,0,13665
2295,1463,13510
2295,1463,13666
2295,1463,13667
2295,1463,3962
2295,1463,12460
2295,1463,4045
2295,1463,11959
2296,1464,13668
2296,1464,13669
2296,1464,13670
2296,1464,13671
2296,1464,13672
2296,1464,13673
2296,1464,13674
2297,1465,995
2297,1465,13675
2298,0,13676
2298,0,13677
2298,0,13678
2298,0,13679
2298,0,13680
2298,0,13681
2298,0,13682
2298,0,13683
2298,0,13684
2298,0,13685
2298,0,13686
2298,0,13687
2298,0,13688
2298,0,13689
2298,0,13690
2298,0,13691
2298,0,4548
2298,0,13692
2298,0,13693
2300,0,13694
2300,0,13695
2300,0,13696
2300,0,13697
2300,0,13698
2300,0,2918
2300,0,13699
2300,0,8846
2300,0,13700
2300,0,13701
2301,1466,13702
2301,1466,13703
2301,1466,13704
2301,1466,10877
2301,1466,383
2301,1466,2699
2301,1466,5869
2301,1466,13422
2301,1466,4598
2301,1466,1830
2303,1467,13705
2303,1468,13705
2304,0,13706
2304,0,13707
2304,0,13708
2304,0,13709
2304,0,13710
2305,1469,3921
2305,1469,13711
2305,1470,3921
2305,1470,13711
2306,0,13712
2307,0,2295
2307,0,13713
2307,0,13714
2307,0,13715
2307,0,13716
2307,0,13717
2307,0,13718
2307,0,13719
2308,1471,13720
2308,1471,13721
2308,1471,3597
2308,1471,2800
2308,1471,13722
2308,1471,13723
2308,1471,2799
2309,1472,2629
2309,1472,13724
2309,1472,8224
2309,1472,13725
2309,1472,13726
2309,1472,13727
2309,1472,13728
2309,1472,13729
2309,1472,6571
2309,1472,13730
2310,1473,6707
2310,1473,13731
2310,1473,13732
2310,1473,13733
2310,1473,13734
2310,1473,13735
2310,1473,13736
2310,1473,13737
2311,850,13738
2312,1474,2522
2312,1474,13739
2312,1474,4206
2312,1474,46
2312,1474,13740
2312,1474,13741
2312,1474,13742
2312,1474,13743
2313,1473,6707
2313,1473,10810
2313,1473,6712
2313,1473,6708
2313,1473,13733
2313,1473,6724
2313,1473,13744
2313,1473,13735
2313,1473,13745
2313,1473,13746
2313,1473,13747
2314,0,13748
2314,0,13749
2314,0,13750
2315,583,13751
2315,583,5535
2315,583,1230
2315,583,13752
2315,583,6178
2315,583,5969
2315,583,13753
2315,583,13754
2315,583,13755
2315,583,1026
2315,583,13756
2315,583,10308
2316,1475,13757
2316,1475,13758
2316,1475,13759
2316,1475,13760
2316,1475,729
2316,1475,13761
2316,1475,3128
2316,1475,13762
2317,1476,0
2317,1477,0
2318,1478,5978
2318,1478,13763
2318,1478,12182
2318,1478,2462
2318,1478,5354
2318,1478,13764
2318,1478,13765
2318,1478,13766
2318,1478,13767
2318,1478,13768
2320,1479,13769
2320,1479,12239
2320,1479,5016
2320,1479,13770
2320,1479,13771
2320,1479,13772
2320,1479,13773
2320,1479,4030
2320,1479,13774
2320,1479,13775
2320,1479,13776
2320,1479,13777
2320,1479,13778
2320,1479,13779
2320,1479,13780
2320,1479,13781
2321,0,2988
2321,0,1110
2321,0,13782
2321,0,1892
2321,0,13783
2321,0,13784
2322,789,2605
2324,1480,13785
2324,1480,2271
2324,1480,13786
2324,1480,13787
2324,1480,13788
2324,1480,13789
2324,1480,13790
2324,1480,13791
2325,1464,13668
2325,1464,13792
2325,1464,13793
2325,1464,13671
2325,1464,13794
2325,1464,13795
2325,1464,13796
2325,1464,13797
2326,1481,1830
2327,1482,6889
2327,1482,11660
2327,1482,13798
2327,1482,11803
2327,1482,12165
2327,1482,10640
2327,1482,13799
2328,0,13800
2328,0,8436
2328,0,13801
2328,0,13802
2328,0,13803
2328,0,13804
2328,0,13805
2328,0,13806
2328,0,8264
2328,0,1867
2328,0,13807
2328,0,13808
2328,0,13809
2328,0,13810
2329,1483,10097
2329,1483,1901
2329,1483,13811
2329,1483,13812
2329,1483,193
2329,1483,13813
2329,1483,13814
2329,1483,13815
2329,1483,13816
2329,1483,13817
2330,0,13818
2330,0,13434
2330,0,13819
2330,0,13820
2330,0,13821
2330,0,13822
2330,0,13823
2330,0,13824
2330,0,13825
2330,0,13826
2331,1484,3961
2331,1484,6478
2331,1484,1191
2331,1484,13827
2331,1484,13828
2331,1484,7886
2331,1484,13829
2331,1484,9238
2331,1484,1179
2333,1485,6779
2333,1485,3269
2333,1485,13830
2333,1485,3068
2333,1485,13831
2333,1485,13311
2333,1485,13832
2334,1486,13833
2334,1486,13834
2334,1486,13835
2334,1486,13836
2334,1486,13837
2334,1486,4705
2337,1482,6889
2337,1482,11660
2337,1482,13798
2337,1482,11803
2337,1482,12165
2337,1482,10640
2337,1482,13799
2338,0,13838
2338,0,6208
2339,1487,13839
2339,1487,13840
2339,1487,13841
2339,1487,13842
2339,1487,13843
2339,1487,13844
2339,1487,8364
2339,1487,13845
2340,1488,9289
2340,1488,13628
2340,1488,1434
2340,1488,7562
2340,1488,1438
2340,1488,13644
2340,1488,3584
2340,1488,13846
2340,1488,1459
2340,1488,13847
2340,1488,13848
2340,1488,13849
2341,1488,11631
2341,1488,11660
2341,1488,1434
2341,1488,13850
2341,1488,10008
2341,1488,13851
2341,1488,13852
2341,1488,1459
2341,1488,13853
2341,1488,13854
2342,1489,0
2342,1490,0
2343,1491,13855
2343,1491,8254
2343,1491,8038
2343,1491,6670
2343,1491,13856
2343,1491,13857
2344,0,13858
2344,0,13859
2344,0,13860
2344,0,13861
2345,1492,13862
2345,1492,13863
2345,1492,13864
2345,1492,1222
2345,1492,8232
2345,1492,13865
2346,1493,6579
2347,0,10560
2347,0,13866
2347,0,13867
2347,0,13868
2347,0,13869
2347,0,7129
2347,0,13870
2347,0,13871
2348,1494,13872
2348,1494,13873
2348,1494,13874
2348,1494,8416
2348,1494,13875
2348,1494,13876
2348,1494,13877
2348,1494,13878
2349,1495,7276
2349,1495,1825
2349,1495,387
2349,1495,3454
2349,1495,6802
2349,1495,519
2349,1495,13879
2349,1495,365
2349,1495,364
2349,1495,366
2350,0,13880
2350,0,13881
2350,0,3037
2350,0,13882
2350,0,11696
2350,0,13883
2350,0,3187
2350,0,13884
2350,0,13885
2351,1496,3110
2351,1496,13886
2351,1496,9158
2351,1496,13887
2351,1496,13888
2351,1496,9689
2351,1496,13889
2351,1496,13890
2351,1497,3110
2351,1497,13886
2351,1497,9158
2351,1497,13887
2351,1497,13888
2351,1497,9689
2351,1497,13889
2351,1497,13890
2352,1498,3068
2352,1498,372
2352,1498,1832
2352,1498,13891
2352,1498,3271
2352,1498,11799
2352,1498,13892
2352,1498,9041
2354,1499,30
2354,1499,13893
2354,1499,13639
2354,1499,13894
2354,1499,32
2354,1499,13895
2354,1499,13896
2354,1499,13897
2355,358,13898
2355,358,13899
2355,358,13900
2355,358,13901
2355,358,13902
2355,358,13903
2355,358,13904
2355,358,13905
2355,358,13906
2355,358,13907
2357,1500,56
2357,1500,11329
2357,1500,11332
2357,1500,13908
2357,1500,13909
2357,1500,13910
2357,1500,489
2357,1500,13911
2357,1500,13912
2357,1500,13913
2357,1500,13914
2357,1500,13915
2357,1500,13916
2357,1500,13917
2357,1500,5746
2357,1500,13918
2357,1500,3816
2358,0,6333
2359,1501,13919
2359,1501,1948
2359,1501,1401
2359,1501,4670
2359,1501,13920
2359,1501,13921
2359,1501,13922
2359,1501,13923
2359,1501,13924
2360,0,13925
2360,0,13926
2360,0,13927
2360,0,13928
2360,0,13929
2360,0,13930
2360,0,13931
2360,0,13932
2360,0,13933
2361,647,13934
2361,647,4963
2362,358,13903
2362,358,13935
2362,358,13936
2362,358,13900
2362,358,13901
2362,358,13937
2362,358,13938
2363,0,12899
2363,0,13939
2363,0,10739
2363,0,5222
2363,0,13940
2363,0,1772
2363,0,13941
2363,0,13942
2363,0,13943
2363,0,13944
2363,0,13945
2363,0,13946
2364,1502,4808
2364,1502,4805
2364,1502,13947
2364,1502,1131
2364,1502,8674
2364,1502,2201
2365,1503,13948
2365,1503,2986
2365,1503,13949
2365,1503,2990
2365,1503,8207
2365,1503,13950
2365,1503,5863
2365,1503,1645
2365,1503,2435
2365,1504,13948
2365,1504,2986
2365,1504,13949
2365,1504,2990
2365,1504,8207
2365,1504,13950
2365,1504,5863
2365,1504,1645
2365,1504,2435
2366,358,13951
2366,358,13952
2366,358,13953
2366,358,13954
2366,358,13905
2366,358,13955
2366,358,13956
2366,358,13957
2366,358,3693
2366,358,13958
2366,358,13959
2367,358,13960
2367,358,13936
2367,358,13961
2367,358,13962
2367,358,13963
2367,358,3695
2367,358,3692
2367,358,13964
2368,358,13898
2368,358,13965
2368,358,13936
2368,358,13953
2368,358,13966
2368,358,13967
2368,358,13902
2368,358,13964
2369,358,13952
2369,358,13968
2369,358,13960
2369,358,13969
2369,358,13970
2369,358,13971
2369,358,13972
2369,358,13973
2370,358,13974
2370,358,13975
2370,358,13976
2370,358,13977
2370,358,13978
2370,358,13979
2370,358,13980
2371,1505,13981
2372,1486,13982
2372,1486,10023
2372,1486,13983
2372,1486,13835
2372,1486,13984
2372,1486,13985
2372,1486,13986
2372,1486,13987
2373,1506,13988
2374,358,13989
2374,358,13990
2374,358,13991
2374,358,13992
2374,358,13957
2374,358,13993
2374,358,13994
2374,358,13977
2374,358,3693
2374,358,13995
2375,1507,11357
2375,1507,13996
2375,1507,13997
2375,1507,11398
2375,1507,11373
2375,1507,13998
2375,1507,13999
2375,1507,14000
2375,1507,14001
2375,1507,14002
2375,1507,14003
2376,358,13975
2376,358,13974
2376,358,14004
2376,358,13952
2376,358,14005
2376,358,14006
2376,358,14007
2376,358,13992
2376,358,14008
2376,358,14009
2377,358,14010
2377,358,14011
2377,358,13954
2377,358,13980
2377,358,13956
2377,358,3693
2377,358,14012
2377,358,14013
2378,1508,646
2378,1508,7328
2378,1508,651
2378,1508,11023
2378,1508,4495
2378,1508,3859
2378,1508,4559
2378,1508,205
2378,1508,3258
2378,1508,14014
2379,0,14015
2379,0,14016
2379,0,5985
2379,0,6173
2379,0,14017
2379,0,14018
2379,0,14019
2379,0,14020
2379,0,14021
2379,0,14022
2379,0,3742
2379,0,14023
2379,0,14024
2380,1509,11224
2380,1509,3001
2380,1509,7883
2380,1509,2494
2380,1509,9138
2380,1509,14025
2380,1509,14026
2380,1509,9155
2380,1509,14027
2380,1509,11523
2380,1509,14028
2380,1509,14029
2380,1509,14030
2381,1510,4195
2381,1510,14031
2381,1510,14032
2381,1510,14033
2381,1510,14034
2382,1480,703
2382,1480,1053
2382,1480,13421
2382,1480,5205
2382,1480,519
2382,1480,10576
2382,1480,14035
2382,1480,14036
2382,1480,14037
2383,1511,841
2383,1511,5335
2383,1511,9846
2383,1511,5223
2383,1511,6399
2383,1511,14038
2383,1511,14039
2383,1511,4862
2383,1511,6610
2383,1511,14040
2384,0,14041
2384,0,14042
2385,0,3847
2385,0,14043
2385,0,14044
2386,1512,9684
2386,1512,14045
2386,1512,4712
2386,1512,14046
2386,1512,14047
2386,1512,3123
2386,1512,3347
2386,1512,2702
2386,1512,14048
2386,1512,10482
2386,1512,14049
2386,1512,14050
2386,1512,2561
2386,1512,9275
2386,1512,14051
2386,1512,14052
2386,1512,14053
2386,1512,14054
2386,1512,14055
2386,1512,11844
2386,1512,14056
2386,1512,14057
2386,1512,14058
2387,1226,11831
2387,1226,14059
2387,1226,14060
2387,1226,14061
2387,1226,14062
2387,1226,7818
2387,1226,11834
2387,1226,11839
2388,1495,14063
2388,1495,6216
2388,1495,7278
2388,1495,4342
2388,1495,385
2388,1495,4344
2388,1495,14064
2388,1495,4345
2389,0,11730
2389,0,14065
2389,0,496
2389,0,14066
2389,0,14067
2389,0,14068
2389,0,14069
2389,0,14070
2390,1513,14071
2390,1513,13528
2390,1513,14072
2390,1513,2147
2390,1513,14073
2391,0,7844
2391,0,14074
2391,0,14075
2391,0,14076
2391,0,14077
2391,0,8500
2391,0,3667
2391,0,12876
2391,0,9655
2391,0,7039
2392,822,4906
2392,822,14078
2392,822,14079
2392,822,14080
2392,822,4910
2392,822,14081
2392,822,3730
2392,822,14082
2392,1514,4906
2392,1514,14078
2392,1514,14079
2392,1514,14080
2392,1514,4910
2392,1514,14081
2392,1514,3730
2392,1514,14082
2393,1515,7671
2393,1515,13598
2393,1515,14083
2393,1515,13287
2393,1515,6672
2393,1515,14084
2393,1515,14085
2393,1515,14086
2393,1515,14087
2394,92,14088
2394,92,14089
2394,92,2404
2394,92,14090
2394,92,4407
2394,92,14091
2394,92,14092
2394,92,14093
2394,92,14094
2394,92,1187
2396,0,1883
2396,0,5538
2396,0,2497
